traj_idx,H,K
213,0.37545395642518997,0.04316776
214,0.2814407981932163,0.010265725
215,0.4163862559944391,0.028986888
216,0.48064714670181274,0.014984648
217,0.30839741230010986,0.015476965
218,0.27524253726005554,0.17028457
219,0.3866741107776761,0.024519317
220,0.28348761796951294,0.016415507
221,0.6086420956999063,0.72642946
222,0.23131467401981354,0.100861
223,0.28356030583381653,0.062180124
224,0.1276520062237978,0.10746709
225,0.6665201187133789,0.04707753
226,0.4095061765983701,0.040751126
227,0.4195718765258789,0.012609995
228,0.2525927722454071,0.14945763
229,0.3954353891313076,0.017341679
230,0.3093514470383525,0.061749704
231,0.5473941005766392,0.050866347
232,0.5876259803771973,4.5047855
233,0.47052431758493185,0.028291058
234,0.29335540533065796,0.11234763
235,0.13461750745773315,0.13584302
236,0.39045374747365713,0.041254096
237,0.16891610249876976,0.009701025
238,0.3310932219028473,0.007954338
239,0.3756811926141381,0.02571675
240,0.6652412414550781,3.0285578
241,0.3469429071992636,0.028434737
242,0.3372914781793952,0.04926764
243,0.35444822907447815,1.6071876
244,0.19545335229486227,0.036305796
245,0.19776424765586853,0.04588725
246,0.3301405147649348,0.020130899
247,0.3414150094613433,0.096208915
248,0.2601930517703295,0.042570878
249,0.4961548447608948,0.5210339
250,0.2538341572508216,0.034563623
251,0.27925719507038593,0.14572029
252,0.2071777582168579,0.065053344
253,0.31905808858573437,0.016273363
254,0.23789124935865402,0.016546436
255,0.32838428020477295,0.06935849
256,0.3801145637407899,0.05930917
257,0.27766672149300575,0.008349797
258,0.5098156929016113,0.024173956
259,0.40669116750359535,2.3857932
260,0.3597277533262968,0.08165639
261,0.4299647808074951,0.068130426
262,0.3283409746363759,0.04701899
263,0.415034887380898,0.04351219
264,0.4823129018768668,2.8738046
265,0.4731985330581665,0.031080887
266,0.2216269802302122,0.025859753
267,0.35287956334650517,0.012569584
268,0.31885071378201246,0.048179064
269,0.33575818687677383,0.03993756
270,0.27937686536461115,0.0761593
271,0.5070999264717102,0.0049298494
272,0.2563563948497176,0.04483019
273,0.31441395450383425,0.026617307
274,0.36117038130760193,0.020764526
275,0.5424440503120422,0.021426229
276,0.2809309586882591,0.22736783
277,0.4717426262795925,0.015855078
278,0.5363323092460632,0.19228892
279,0.4503951668739319,0.15175991
280,0.29820091649889946,0.010128711
281,0.2238665223121643,0.036697943
282,0.322268009185791,0.2101317
283,0.41147938184440136,0.018940246
284,0.21646907925605774,0.0797231
285,0.6069759130477905,1.4393706
286,0.39378172159194946,0.027565835
287,0.3949015438556671,0.06196034
288,0.18307490646839142,0.493055
289,0.3800475988537073,0.01700971
290,0.6024031639099121,0.06449828
291,0.39308565855026245,0.061591867
292,0.2955549359321594,0.04924917
293,0.30235850531607866,0.043997027
294,0.24714454635977745,0.05790306
295,0.5316495895385742,0.16507834
296,0.31015950441360474,0.05588339
297,0.527056872844696,0.00848683
298,0.35992227401584387,0.023545863
299,0.5470096468925476,0.009282311
300,0.36238008737564087,0.98199475
301,0.3211187720298767,0.020475037
302,0.4982474446296692,0.013545846
303,0.5040680766105652,0.14624572
304,0.6335703730583191,0.9725963
305,0.2814398594200611,0.10817909
306,0.3039906620979309,0.098089054
307,0.39730749279260635,0.026225157
308,0.24545995891094208,0.024494037
309,0.31511956453323364,0.07948065
310,0.1749037653207779,0.017612103
311,0.3375665550120175,0.03360644
312,0.30229148268699646,0.03909615
313,0.22168076131492853,0.024337009
314,0.3439529789611697,0.015135831
315,0.2974609136581421,0.054840922
316,0.4901699721813202,0.013340801
317,0.30141858104616404,0.013064561
318,0.2704397141933441,0.08990992
319,0.19496678840368986,0.07060725
320,0.29302087612450123,0.040645536
321,0.2699025748297572,0.006919748
322,0.2608468346297741,0.043750077
323,0.44552290439605713,0.045884717
324,0.41544798109680414,0.027115077
325,0.2801133915781975,0.07901291
326,0.4340583384037018,0.10189497
327,0.3657701136544347,0.03388655
328,0.22887925617396832,0.009018755
329,0.27028584480285645,0.01821965
330,0.4001319706439972,0.025052492
331,0.47962593007832766,0.017767942
332,0.38912408426404,0.04126039
333,0.27196126338094473,0.013324461
334,0.3356584142893553,0.040624186
335,0.3790121702477336,0.05110966
336,0.49309390783309937,0.06645554
337,0.23393847327679396,0.029578125
338,0.32193181943148375,0.07075697
339,0.4015041496604681,0.06411529
340,0.4835732579231262,0.028120482
341,0.4823848195374012,0.00860301
342,0.19438617769628763,0.06763743
343,0.41074472945183516,0.01805852
344,0.2915050983428955,0.054922692
345,0.25551565922796726,0.011251775
346,0.33307795226573944,0.02160241
347,0.3710835874080658,0.018937869
348,0.26653194427490234,0.024100965
349,0.3757054815068841,0.046907004
350,0.5553951263427734,0.10407898
351,0.32576197385787964,0.023803681
352,0.4121993528679013,0.021193694
353,0.3413909077644348,0.047678366
354,0.37333032488822937,0.015901424
355,0.18497195467352867,0.029168187
356,0.354421759955585,0.016534237
357,0.29527565371245146,0.103681736
358,0.38146204221993685,0.02309087
359,0.4307764172554016,0.008171231
360,0.4873432544991374,0.024713667
361,0.36291798390448093,0.0401259
362,0.4115888252854347,0.020566653
363,0.30205127596855164,0.029186856
364,0.24365168157964945,0.07008767
365,0.31130191683769226,0.0033181969
366,0.4263680875301361,0.9660959
367,0.3694523833692074,0.077486105
368,0.3803523536771536,0.043555077
369,0.217591417953372,0.055153865
370,0.28367140982300043,0.030706516
371,0.43710455298423767,2.318389
372,0.5529177337884903,0.29079676
373,0.29597520735114813,0.010394366
374,0.3020617961883545,0.04963613
375,0.4640747904777527,0.14636312
376,0.37351828813552856,0.011600265
377,0.15726228337734938,0.10926297
378,0.3286714064888656,0.05561857
379,0.33889458468183875,0.027172403
380,0.3219244759529829,0.03606446
381,0.26995012629777193,0.034283035
382,0.33167927991598845,0.024623027
383,0.21544883586466312,0.053247813
384,0.36819625552743673,0.03893831
385,0.25877283699810505,0.010915341
386,0.39228513836860657,0.13896811
387,0.32017410174012184,0.019880993
388,0.44465146865695715,0.017763456
389,0.40833136439323425,0.030347373
390,0.2347143590450287,0.040111132
391,0.2077565360814333,0.04698814
392,0.2113843560218811,0.19764048
393,0.35019218921661377,0.017445235
394,0.3476162552833557,0.022116302
395,0.20092076528817415,0.01414933
396,0.4106647567823529,0.059712086
397,0.32232402451336384,0.021929227
398,0.25416273437440395,0.043215986
399,0.429022952914238,0.4879992
400,0.2977930400520563,0.01903125
401,0.3576647783629596,0.031759333
402,0.4891592860221863,0.48675057
403,0.43906247802078724,0.035532426
404,0.34489350765943527,0.13006657
405,0.2678959369659424,0.09257147
406,0.25741282757371664,0.00789524
407,0.3954548602923751,0.021594461
408,0.5111719369888306,1.5899546
409,0.5557118058204651,0.44212076
410,0.533133327960968,1.2139735
411,0.43504607677459717,0.06796908
412,0.23133034352213144,0.092368156
413,0.39813703298568726,0.037668973
414,0.14790118671953678,0.2006465
415,0.23647563718259335,0.038454484
416,0.39226168394088745,0.045184635
417,0.406484286300838,0.02718813
418,0.3911720206961036,0.040553886
419,0.37994677666574717,0.020797268
420,0.35875491332262754,0.021279115
421,0.40619683265686035,2.3135903
422,0.25223576836287975,0.025965903
423,0.25217140931636095,0.06505802
424,0.2561463136225939,0.12702788
425,0.2461428726091981,0.017844664
426,0.3742894772440195,0.052805454
427,0.1767179686576128,0.033150926
428,0.11587988585233688,0.16644172
429,0.4320760481059551,0.069731645
430,0.22610736172646284,0.009882799
431,0.29849791526794434,0.039835893
432,0.2999861240386963,0.1479522
433,0.3452029749751091,0.033376466
434,0.6118577281013131,0.30890968
435,0.445230096578598,0.050702598
436,0.3709723660722375,0.018696584
437,0.287228767760098,0.013658779
438,0.2281518280506134,0.051161878
439,0.562718391418457,0.5838853
440,0.4843545341864228,0.0119775385
441,0.22451559267938137,0.050385732
442,0.3376030921936035,0.45028004
443,0.2568561574444175,0.020277547
444,0.3172102067619562,0.070665374
445,0.45192956924438477,0.009437322
446,0.2959800772368908,0.08471037
447,0.4529414772987366,0.026794903
448,0.8101624846458435,0.02243333
449,0.4893321320414543,2.0611694
450,0.4432726204395294,0.0060695354
451,0.4019145844504237,0.018036377
452,0.3326098620891571,0.0317936
453,0.31423098128288984,0.032456852
454,0.6874285936355591,4.0767817
455,0.5712343454360962,0.12967315
456,0.22333072032779455,0.029389646
457,0.2769351536408067,0.03947545
458,0.3159841299057007,0.052251082
459,0.41489742137491703,0.03281663
460,0.26411823835223913,0.010906117
461,0.27691671811044216,0.0145017
462,0.2666929364204407,0.058157854
463,0.2954374924302101,0.006088304
464,0.2293624421581626,0.1388142
465,0.6161909699440002,0.04404351
466,0.8914340734481812,3.1709392
467,0.37010063510388136,0.006838287
468,0.3076891601085663,0.06644719
469,0.2679762141779065,0.04198042
470,0.455230544321239,0.6912191
471,0.36949474178254604,0.056228977
472,0.33673694590106606,0.04282275
473,0.23966279346495867,0.017684165
474,0.34440088272094727,0.06935405
475,0.7413589358329773,0.035180207
476,0.2593940794467926,0.029935401
477,0.46347737312316895,0.090017505
478,0.3377228379249573,0.070881166
479,0.36000722646713257,0.59769654
480,0.6461970806121826,0.012845914
481,0.3686214564368129,0.07088889
482,0.4608798325061798,4.512632
483,0.2933773687109351,0.036755275
484,0.22398564219474792,0.05125199
485,0.25546023342758417,0.028071072
486,0.3098907470703125,0.38079762
487,0.47338783740997314,1.2015747
488,0.26595654990524054,0.028209435
489,0.21926842723041773,0.029462058
490,0.3267230987548828,0.32994866
491,0.2536857947707176,0.035278466
492,0.3140613064169884,0.019884868
493,0.4211280643939972,2.584407
494,0.51134495716542,0.5696432
495,0.27796472888439894,0.049959183
496,0.7579756379127502,2.7345653
497,0.3258957862854004,0.14000621
498,0.2815840505063534,0.023564879
499,0.5512142404913902,1.5224868
500,0.3372187940403819,0.033271696
501,0.3401362895965576,0.11595919
502,0.5002083778381348,0.13441186
503,0.44076013565063477,0.787503
504,0.5502551198005676,0.046486787
505,0.4886522889137268,0.012195082
506,0.2789474129676819,4.1422176
507,0.23356033395975828,0.029546414
508,0.43183189630508423,2.2749462
509,0.5104594230651855,0.049479995
510,0.4058158090338111,0.013306099
511,0.3980730175971985,0.049048413
512,0.24529558327049017,0.046975113
513,0.18192338943481445,0.025762675
514,0.29413607716560364,2.143707
515,0.33221113309264183,0.008257669
516,0.2702683173120022,0.035982665
517,0.43647024035453796,0.030068565
518,0.4318002760410309,0.66698647
519,0.5068278312683105,0.08610906
520,0.4027690887451172,3.8056452
521,0.20110795553773642,0.016418004
522,0.531571626663208,0.06409685
523,0.47734928131103516,1.9090892
524,0.37670743465423584,3.1762035
525,0.348591148853302,0.11620172
526,0.3854422904551029,0.043279354
527,0.3372829854488373,0.045560166
528,0.5197618007659912,0.1301748
529,0.15460503101348877,0.03598983
530,0.32153870398178697,0.021114726
531,0.8811337947845459,2.2952788
532,0.39962338004261255,0.017682705
533,0.16964343190193176,0.07646508
534,0.2522489698603749,0.023379121
535,0.6754482984542847,0.05691914
536,0.30817900970578194,0.014676614
537,0.38349854946136475,0.027264299
538,0.32791081070899963,0.088619575
539,0.6036727428436279,0.016757622
540,0.6950656175613403,0.896716
541,0.4050173759460449,0.14581999
542,0.3450058866292238,0.014368335
543,0.32620227709412575,0.016781153
544,0.2991649489849806,0.0154403085
545,0.26340286433696747,0.028284008
546,0.3823580164462328,0.016246628
547,0.2738671628758311,0.018356923
548,0.3262331960722804,0.025572771
549,0.33711156994104385,0.054748062
550,0.3974848026409745,0.011717914
551,0.28833815455436707,0.010351913
552,0.34153723157942295,0.028612958
553,0.32140825781971216,0.074016124
554,0.35009881388396025,0.040367726
555,0.506973147392273,0.028639076
556,0.3029228691011667,0.01821325
557,0.21104105189442635,0.009586901
558,0.3685740530490875,0.09277212
559,0.47444671392440796,0.13181043
560,0.33490686397999525,0.047286883
561,0.20807737112045288,0.19805504
562,0.3579288814216852,0.58202785
563,0.3552046837285161,0.06130486
564,0.3474496603012085,0.07567194
565,0.3827737271785736,0.043969184
566,0.4840186536312103,0.56638867
567,0.3639484941959381,0.10077053
568,0.3338686265051365,0.011244207
569,0.3575918348506093,0.017376702
570,0.32078415155410767,0.009808905
571,0.32578131929039955,0.013056882
572,0.3904405841603875,0.21498874
573,0.5386888980865479,0.04089029
574,0.4875814914703369,0.30283108
575,0.29915507417172194,0.04174746
576,0.37219393253326416,1.02518
577,0.27464811503887177,0.02424409
578,0.7984269857406616,4.139549
579,0.3357711862772703,0.049083225
580,0.2777611315250397,0.03352155
581,0.2059341911226511,0.03953205
582,0.4222896695137024,0.010571243
583,0.18568749073892832,0.03686226
584,0.4260886013507843,0.10760447
585,0.3065302614122629,0.032415763
586,0.43683865666389465,0.58309394
587,0.3856215476989746,0.15748122
588,0.33878706581890583,0.010320862
589,0.36619725823402405,0.020724831
590,0.3057558536529541,0.4794427
591,0.4066632390022278,0.041523825
592,0.25731953140348196,0.01884826
593,0.43404141068458557,0.945096
594,0.29649470280855894,0.29869366
595,0.5721280574798584,3.9606402
596,0.3343220856040716,0.040959734
597,0.4057631427422166,0.031664625
598,0.3866501748561859,0.043624762
599,0.4382334854453802,0.043688275
600,0.4784463047981262,0.03848814
601,0.3397015226073563,0.05030344
602,0.3463829755783081,0.021067496
603,0.256637517362833,0.03757706
604,0.3897860758006573,0.008867756
605,0.3962247967720032,0.06194789
606,0.22720842249691486,0.04279288
607,0.32378686126321554,0.037141874
608,0.3237002491950989,2.8023775
609,0.4549191892147064,0.09763782
610,0.22330302000045776,0.17971739
611,0.3330398499965668,0.08677418
612,0.3449527621269226,0.400407
613,0.33266139030456543,0.04772511
614,0.6148771047592163,4.71612
615,0.375149242579937,0.029076586
616,0.4368107318878174,0.0815055
617,0.3036063276231289,0.032407936
618,0.3699351456016302,0.07536523
619,0.22214862052351236,0.019776965
620,0.2794275479391217,0.007207134
621,0.2652343511581421,0.13857315
622,0.3793381154537201,1.4308702
623,0.27984761726111174,0.09479354
624,0.3429914712905884,0.06639653
625,0.23445924278348684,0.012427
626,0.5092960596084595,2.3680415
627,0.37128910422325134,0.10850177
628,0.3928022952750325,0.014162148
629,0.3078096807003021,0.051713888
630,0.34788012504577637,0.030511266
631,0.4494040934368968,0.036572263
632,0.2437520269304514,0.013376949
633,0.24105414748191833,0.05953736
634,0.3164013661444187,0.03256196
635,0.3890302777290344,0.04005381
636,0.2925466690212488,0.021952052
637,0.3879398265853524,0.022380816
638,0.34337324369698763,0.054242413
639,0.5592958927154541,0.5847956
640,0.35779911279678345,0.032790534
641,0.6123019456863403,0.04521039
642,0.7345465421676636,0.121360004
643,0.40931032691150904,0.059835337
644,0.3075573444366455,0.029736614
645,0.4772772789001465,0.017755577
646,0.344124186784029,0.024431074
647,0.3433332107961178,0.028259749
648,0.33803229592740536,0.010582606
649,0.375296832062304,0.026682682
650,0.29643550515174866,0.017589204
651,0.3430552436038852,0.033940732
652,0.37675746344029903,0.029474255
653,0.1916436143219471,0.03501834
654,0.24366727471351624,0.054719128
655,0.35992012917995453,0.021470767
656,0.6921428442001343,0.05088474
657,0.4264354109764099,0.024372654
658,0.37098684161901474,0.094481245
659,0.6830872297286987,0.79502183
660,0.34233003854751587,0.1060799
661,0.36528937611728907,0.021666648
662,0.26073145773261786,0.0084555
663,0.4515271782875061,1.0735732
664,0.24405712075531483,0.013857762
665,0.29994094371795654,0.059978005
666,0.38241979386657476,0.004194339
667,0.5160746574401855,0.016366826
668,0.22997343447059393,0.053252127
669,0.47879493050277233,0.09926249
670,0.4317772388458252,0.022393992
671,0.23643885646015406,0.025740445
672,0.4043314643204212,0.084998205
673,0.39231210947036743,0.067497626
674,0.4066986842080951,0.01639307
675,0.4495164752006531,0.17831424
676,0.4743821620941162,0.007895339
677,0.5676733255386353,0.107064605
678,0.579922080039978,1.3495318
679,0.1882591750472784,0.060921855
680,0.3127976208925247,0.015805846
681,0.21729014068841934,0.029305972
682,0.3630191944539547,0.08473797
683,0.26656293869018555,0.019228904
684,0.5255303978919983,0.112379275
685,0.27395379543304443,0.06454582
686,0.4630357623100281,0.061086055
687,0.5156952738761902,0.037827387
688,0.5776438117027283,1.332246
689,0.36691886000335217,0.032836884
690,0.6009775996208191,0.019462949
691,0.5325380340218544,1.2304515
692,0.409041965380311,0.08418885
693,0.3140337048098445,0.026048005
694,0.1370750367641449,0.030760642
695,0.5540311336517334,0.03451674
696,0.33015593606978655,0.047169417
697,0.3318108320236206,0.015036109
698,0.45403245091438293,0.26331702
699,0.2342492574825883,0.06552305
700,0.577991247177124,0.0066030356
701,0.3591955304145813,0.05318414
702,0.5634276866912842,0.062778324
703,0.3231505285948515,0.024428083
704,0.8389105796813965,0.05099208
705,0.2649700343608856,0.041716963
706,0.44742095470428467,0.027875986
707,0.3632285175845027,0.01539037
708,0.24748554825782776,0.21311627
709,0.17576571460813284,0.028404826
710,0.34703476913273335,0.035190135
711,0.22102979384362698,0.062443335
712,0.41979906242340803,0.060769085
713,0.5944008827209473,0.05010067
714,0.199455289170146,0.08700113
715,0.32332199811935425,0.3990974
716,0.25947856716811657,0.05706121
717,0.4176645874977112,0.04710087
718,0.17399537563323975,0.20831124
719,0.5556161999702454,0.033471864
720,0.16118142008781433,0.15717448
721,0.29781094193458557,0.13978568
722,0.3434019386768341,0.11972599
723,0.3355356752872467,0.056119163
724,0.31885620299726725,0.031690136
725,0.4765687882900238,0.019339034
726,0.48338382691144943,0.035654668
727,0.4135985430330038,0.013239097
728,0.4025866389274597,2.1556745
729,0.4315933594480157,0.013897958
730,0.38385380525141954,0.030928329
731,0.3255140697583556,0.018016564
732,0.6376556754112244,0.11812561
733,0.4269790118560195,0.030268798
734,0.23693525698035955,0.100807704
735,0.22567710280418396,0.63380396
736,0.4692857265472412,0.10378031
737,0.7277646660804749,0.05743052
738,0.3247162103652954,0.076379076
739,0.1169901192188263,0.019043103
740,0.5939502716064453,0.0060050683
741,0.49587319884449244,0.042273235
742,0.23436334822326899,0.040855072
743,0.3609341802075505,0.03118278
744,0.2914809314534068,0.025316276
745,0.32692092657089233,0.69386536
746,0.38602787256240845,1.3540974
747,0.5127053260803223,2.5446305
748,0.3791739009320736,0.007956067
749,0.5546896457672119,0.08251384
750,0.5018030405044556,0.11697503
751,0.4318848252296448,0.09249565
752,0.2153191170655191,0.06364559
753,0.26038779504597187,0.12135515
754,0.3198143243789673,0.14516331
755,0.49946844577789307,0.018228102
756,0.351790358312428,0.03988723
757,0.24770480394363403,0.014663285
758,0.43047422356903553,0.01622504
759,0.38446467835456133,0.0617005
760,0.3179216096177697,0.054629877
761,0.24201878905296326,0.051226515
762,0.4832226037979126,0.48668566
763,0.33963239192962646,0.020051211
764,0.31953853368759155,0.05461887
765,0.3605114435777068,0.038122535
766,0.34387946128845215,0.06666463
767,0.49475109577178955,0.064871565
768,0.552971363067627,0.050490163
769,0.3272322900593281,0.021877889
770,0.34649255871772766,0.04502484
771,0.454255354590714,0.035485882
772,0.3390648066997528,0.009169031
773,0.3850037045776844,0.020655137
774,0.49708834290504456,0.0069696726
775,0.2784287929534912,0.07286221
776,0.40815407037734985,0.028841283
777,0.3375078965909779,0.03190102
778,0.3547480180859566,0.03797024
779,0.7072315216064453,1.1153555
780,0.25573009345680475,0.074567065
781,0.20151959173381329,0.026174212
782,0.37971222400665283,0.10419168
783,0.31929888390004635,0.042545177
784,0.4602651596069336,0.009847883
785,0.5054450035095215,0.03694218
786,0.3287828862667084,0.048553884
787,0.37021517753601074,0.05100804
788,0.3906286903657019,0.010117769
789,0.3817188534885645,0.039108645
790,0.403750479221344,0.0063421857
791,0.3458434212952852,0.08137602
792,0.3642575740814209,0.19006126
793,0.1433473937213421,0.18242644
794,0.39185193181037903,0.03707244
795,0.42847567796707153,0.07113306
796,0.5550915598869324,1.5400171
797,0.2849323572590947,0.076224424
798,0.3499208688735962,0.6839238
799,0.36277422308921814,0.18121165
800,0.4255271553993225,0.06307349
801,0.23975967429578304,0.041911867
802,0.21888343105092645,0.0038639829
803,0.38569265604019165,0.16675493
804,0.30540560092777014,0.022600181
805,0.3804092966020107,0.033544414
806,0.1599670648574829,0.03749342
807,0.5207704901695251,0.012531544
808,0.3045260701328516,0.017127443
809,0.33176770620048046,0.07139601
810,0.5916392803192139,0.061479643
811,0.21526854671537876,0.16935961
812,0.7700859308242798,0.013854913
813,0.29919126257300377,0.0111518325
814,0.4263007342815399,0.04162662
815,0.369196196552366,0.043458156
816,0.24635842442512512,0.010981497
817,0.23874155804514885,0.05402443
818,0.582340657711029,0.03356328
819,0.22192230820655823,0.08292197
820,0.42391044087707996,0.05478745
821,0.2124004913493991,0.07648729
822,0.49006666988134384,0.028658202
823,0.3757467232644558,0.033922996
824,0.23062719404697418,0.087989494
